event_year,event_month,occurrence_created,date,lock_down
2020,6,No,2020-06-01,1
2020,6,No,2020-06-01,1
2020,6,No,2020-06-01,1
2020,6,Yes,2020-06-01,1
2020,6,Yes,2020-06-01,1
2020,6,Yes,2020-06-01,1
2020,6,Yes,2020-06-01,1
2020,6,No,2020-06-01,1
2020,6,Yes,2020-06-01,1
2020,6,No,2020-06-01,1
2020,6,Yes,2020-06-01,1
2020,6,No,2020-06-01,1
2020,6,No,2020-06-01,1
2020,6,Yes,2020-06-01,1
2020,6,Yes,2020-06-01,1
2020,6,No,2020-06-01,1
2020,6,Yes,2020-06-01,1
2020,6,Yes,2020-06-01,1
2020,6,No,2020-06-01,1
2020,6,No,2020-06-01,1
2020,6,Yes,2020-06-01,1
2020,6,No,2020-06-01,1
2020,6,No,2020-06-01,1
2020,6,No,2020-06-01,1
2020,6,No,2020-06-01,1
2020,6,No,2020-06-01,1
2020,6,No,2020-06-01,1
2020,6,Yes,2020-06-01,1
2020,6,Yes,2020-06-01,1
2020,6,Yes,2020-06-01,1
2020,6,Yes,2020-06-01,1
2020,6,No,2020-06-01,1
2020,6,No,2020-06-01,1
2020,6,Yes,2020-06-01,1
2020,6,Yes,2020-06-01,1
2020,6,Yes,2020-06-01,1
2020,6,No,2020-06-01,1
2020,6,Yes,2020-06-01,1
2020,6,No,2020-06-01,1
2020,6,Yes,2020-06-01,1
2020,6,Yes,2020-06-01,1
2020,6,No,2020-06-01,1
2020,6,Yes,2020-06-01,1
2020,6,Yes,2020-06-01,1
2020,6,No,2020-06-01,1
2020,6,Yes,2020-06-01,1
2020,6,Yes,2020-06-01,1
2020,6,Yes,2020-06-01,1
2020,6,Yes,2020-06-01,1
2020,6,No,2020-06-01,1
2020,6,Yes,2020-06-01,1
2020,6,No,2020-06-01,1
2020,6,No,2020-06-01,1
2020,6,Yes,2020-06-01,1
2020,6,Yes,2020-06-01,1
2020,6,No,2020-06-01,1
2020,6,No,2020-06-01,1
2020,6,Yes,2020-06-01,1
2020,6,Yes,2020-06-01,1
2020,6,Yes,2020-06-01,1
2020,6,Yes,2020-06-01,1
2020,6,No,2020-06-01,1
2020,6,Yes,2020-06-01,1
2020,6,Yes,2020-06-01,1
2020,6,Yes,2020-06-01,1
2020,6,Yes,2020-06-01,1
2020,6,Yes,2020-06-01,1
2020,6,Yes,2020-06-01,1
2020,6,No,2020-06-01,1
2020,6,No,2020-06-01,1
2020,6,No,2020-06-01,1
2020,6,Yes,2020-06-01,1
2020,6,Yes,2020-06-01,1
2020,6,Yes,2020-06-01,1
2020,6,Yes,2020-06-01,1
2020,6,No,2020-06-01,1
2020,6,Yes,2020-06-01,1
2020,6,No,2020-06-01,1
2020,6,No,2020-06-01,1
2020,6,Yes,2020-06-01,1
2020,6,No,2020-06-01,1
2020,6,No,2020-06-01,1
2020,6,Yes,2020-06-01,1
2020,6,No,2020-06-01,1
2020,6,No,2020-06-01,1
2020,6,No,2020-06-01,1
2020,6,Yes,2020-06-01,1
2020,6,No,2020-06-01,1
2020,6,Yes,2020-06-01,1
2020,6,Yes,2020-06-01,1
2020,6,No,2020-06-01,1
2020,6,No,2020-06-01,1
2020,6,Yes,2020-06-01,1
2020,6,Yes,2020-06-01,1
2020,6,Yes,2020-06-01,1
2020,6,Yes,2020-06-01,1
2020,6,Yes,2020-06-01,1
2020,6,No,2020-06-01,1
2020,6,Yes,2020-06-01,1
2020,6,Yes,2020-06-01,1
2020,6,No,2020-06-01,1
2020,6,No,2020-06-01,1
2020,6,Yes,2020-06-01,1
2020,6,Yes,2020-06-01,1
2020,6,Yes,2020-06-01,1
2020,6,Yes,2020-06-01,1
2020,6,Yes,2020-06-01,1
2020,6,Yes,2020-06-01,1
2020,6,Yes,2020-06-01,1
2020,6,No,2020-06-01,1
2020,6,No,2020-06-01,1
2020,6,Yes,2020-06-01,1
2020,6,Yes,2020-06-01,1
2020,6,Yes,2020-06-01,1
2020,6,Yes,2020-06-01,1
2020,6,Yes,2020-06-01,1
2020,6,No,2020-06-01,1
2020,6,No,2020-06-01,1
2020,6,Yes,2020-06-01,1
2020,6,Yes,2020-06-01,1
2020,6,Yes,2020-06-01,1
2020,6,Yes,2020-06-01,1
2020,6,Yes,2020-06-01,1
2020,6,No,2020-06-01,1
2020,6,Yes,2020-06-01,1
2020,6,Yes,2020-06-01,1
2020,6,No,2020-06-01,1
2020,6,Yes,2020-06-01,1
2020,6,No,2020-06-01,1
2020,6,No,2020-06-01,1
2020,6,Yes,2020-06-01,1
2020,6,Yes,2020-06-01,1
2020,6,No,2020-06-01,1
2020,6,No,2020-06-01,1
2020,6,Yes,2020-06-01,1
2020,6,Yes,2020-06-01,1
2020,6,Yes,2020-06-01,1
2020,6,Yes,2020-06-01,1
2020,6,Yes,2020-06-01,1
2020,6,No,2020-06-01,1
2020,6,Yes,2020-06-01,1
2020,6,No,2020-06-01,1
2020,6,No,2020-06-01,1
2020,6,Yes,2020-06-01,1
2020,6,No,2020-06-01,1
2020,6,Yes,2020-06-01,1
2020,6,Yes,2020-06-01,1
2020,6,No,2020-06-01,1
2020,6,Yes,2020-06-01,1
2020,6,Yes,2020-06-01,1
2020,6,Yes,2020-06-01,1
2020,6,No,2020-06-01,1
2020,6,Yes,2020-06-01,1
2020,6,No,2020-06-01,1
2020,6,No,2020-06-01,1
2020,6,No,2020-06-01,1
2020,6,Yes,2020-06-01,1
2020,6,Yes,2020-06-01,1
2020,6,Yes,2020-06-01,1
2020,6,Yes,2020-06-01,1
2020,6,Yes,2020-06-01,1
2020,6,Yes,2020-06-01,1
2020,6,No,2020-06-01,1
2020,6,Yes,2020-06-01,1
2020,6,Yes,2020-06-01,1
2020,6,No,2020-06-01,1
2020,6,No,2020-06-01,1
2020,6,No,2020-06-01,1
2020,6,No,2020-06-01,1
2020,6,No,2020-06-01,1
2020,6,Yes,2020-06-01,1
2020,6,No,2020-06-01,1
2020,6,Yes,2020-06-01,1
2020,6,Yes,2020-06-01,1
2020,6,No,2020-06-01,1
2020,6,No,2020-06-01,1
2020,6,Yes,2020-06-01,1
2020,6,No,2020-06-01,1
2020,6,Yes,2020-06-01,1
2020,6,Yes,2020-06-01,1
2020,6,No,2020-06-01,1
2020,6,Yes,2020-06-01,1
2020,6,Yes,2020-06-01,1
2020,6,Yes,2020-06-01,1
2020,6,Yes,2020-06-01,1
2020,6,Yes,2020-06-01,1
2020,6,No,2020-06-01,1
2020,6,Yes,2020-06-01,1
2020,6,Yes,2020-06-01,1
2020,6,No,2020-06-01,1
2020,6,Yes,2020-06-01,1
2020,6,Yes,2020-06-01,1
2020,6,No,2020-06-01,1
2020,6,Yes,2020-06-01,1
2020,6,Yes,2020-06-01,1
2020,6,Yes,2020-06-01,1
2020,6,No,2020-06-01,1
2020,6,Yes,2020-06-01,1
2020,6,Yes,2020-06-01,1
2020,6,Yes,2020-06-01,1
2020,6,No,2020-06-01,1
2020,6,Yes,2020-06-01,1
2020,6,Yes,2020-06-01,1
2020,6,No,2020-06-01,1
2020,6,No,2020-06-01,1
2020,6,Yes,2020-06-01,1
2020,6,No,2020-06-01,1
2020,6,Yes,2020-06-01,1
2020,6,Yes,2020-06-01,1
2020,6,Yes,2020-06-01,1
2020,6,Yes,2020-06-01,1
2020,6,No,2020-06-01,1
2020,6,No,2020-06-01,1
2020,6,Yes,2020-06-01,1
2020,6,No,2020-06-01,1
2020,6,Yes,2020-06-01,1
2020,6,No,2020-06-01,1
2020,6,Yes,2020-06-01,1
2020,6,Yes,2020-06-01,1
2020,6,Yes,2020-06-01,1
2020,6,Yes,2020-06-01,1
2020,6,Yes,2020-06-01,1
2020,6,Yes,2020-06-01,1
2020,6,Yes,2020-06-01,1
2020,6,Yes,2020-06-01,1
2020,6,Yes,2020-06-01,1
2020,6,No,2020-06-01,1
2020,6,No,2020-06-01,1
2020,6,Yes,2020-06-01,1
2020,6,Yes,2020-06-01,1
2020,6,No,2020-06-01,1
2020,6,No,2020-06-01,1
2020,6,No,2020-06-01,1
2020,6,Yes,2020-06-01,1
2020,6,Yes,2020-06-01,1
2020,6,Yes,2020-06-01,1
2020,6,Yes,2020-06-01,1
2020,6,No,2020-06-01,1
2020,6,No,2020-06-01,1
2020,6,No,2020-06-01,1
2020,6,Yes,2020-06-01,1
2020,6,Yes,2020-06-01,1
2020,6,No,2020-06-01,1
2020,6,Yes,2020-06-01,1
2020,6,No,2020-06-01,1
2020,6,Yes,2020-06-01,1
2020,6,Yes,2020-06-01,1
2020,6,Yes,2020-06-01,1
2020,6,No,2020-06-01,1
2020,6,No,2020-06-01,1
2020,6,No,2020-06-01,1
2020,6,No,2020-06-01,1
2020,6,No,2020-06-01,1
2020,6,Yes,2020-06-01,1
2020,6,No,2020-06-01,1
2020,6,Yes,2020-06-01,1
2020,6,Yes,2020-06-01,1
2020,6,Yes,2020-06-01,1
2020,6,No,2020-06-01,1
2020,6,No,2020-06-01,1
2020,6,Yes,2020-06-01,1
2020,6,No,2020-06-01,1
2020,6,Yes,2020-06-01,1
2020,6,No,2020-06-01,1
2020,6,Yes,2020-06-01,1
2020,6,No,2020-06-01,1
2020,6,Yes,2020-06-01,1
2020,6,Yes,2020-06-01,1
2020,6,No,2020-06-01,1
2020,6,No,2020-06-01,1
2020,6,No,2020-06-01,1
2020,6,Yes,2020-06-01,1
2020,6,No,2020-06-01,1
2020,6,Yes,2020-06-01,1
2020,6,No,2020-06-01,1
2020,6,No,2020-06-01,1
2020,6,No,2020-06-01,1
2020,6,No,2020-06-01,1
2020,6,No,2020-06-01,1
2020,6,Yes,2020-06-01,1
2020,6,No,2020-06-01,1
2020,6,No,2020-06-01,1
2020,6,No,2020-06-01,1
2020,6,No,2020-06-01,1
2020,6,Yes,2020-06-01,1
2020,6,Yes,2020-06-01,1
2020,6,No,2020-06-01,1
2020,6,No,2020-06-01,1
2020,6,Yes,2020-06-01,1
2020,6,No,2020-06-01,1
2020,6,Yes,2020-06-01,1
2020,6,Yes,2020-06-01,1
2020,6,No,2020-06-01,1
2020,6,Yes,2020-06-01,1
2020,6,Yes,2020-06-01,1
2020,6,No,2020-06-01,1
2020,6,Yes,2020-06-01,1
2020,6,Yes,2020-06-01,1
2020,6,Yes,2020-06-01,1
2020,6,Yes,2020-06-01,1
2020,6,Yes,2020-06-01,1
2020,6,No,2020-06-01,1
2020,6,No,2020-06-01,1
2020,6,Yes,2020-06-01,1
2020,6,Yes,2020-06-01,1
2020,6,Yes,2020-06-01,1
2020,6,No,2020-06-01,1
2020,6,Yes,2020-06-01,1
2020,6,Yes,2020-06-01,1
2020,6,No,2020-06-01,1
2020,6,Yes,2020-06-01,1
2020,6,Yes,2020-06-01,1
2020,6,Yes,2020-06-01,1
2020,6,No,2020-06-01,1
2020,6,Yes,2020-06-01,1
2020,6,Yes,2020-06-01,1
2020,6,No,2020-06-01,1
2020,6,Yes,2020-06-01,1
2020,6,Yes,2020-06-01,1
2020,6,No,2020-06-01,1
2020,6,No,2020-06-01,1
2020,6,No,2020-06-01,1
2020,6,No,2020-06-01,1
2020,6,No,2020-06-01,1
2020,6,Yes,2020-06-01,1
2020,6,Yes,2020-06-01,1
2020,6,No,2020-06-01,1
2020,6,No,2020-06-01,1
2020,6,No,2020-06-01,1
2020,6,Yes,2020-06-01,1
2020,6,No,2020-06-01,1
2020,6,No,2020-06-01,1
2020,6,No,2020-06-01,1
2020,6,Yes,2020-06-01,1
2020,6,No,2020-06-01,1
2020,6,Yes,2020-06-01,1
2020,6,No,2020-06-01,1
2020,6,No,2020-06-01,1
2020,6,No,2020-06-01,1
2020,6,No,2020-06-01,1
2020,6,Yes,2020-06-01,1
2020,6,Yes,2020-06-01,1
2020,6,Yes,2020-06-01,1
2020,6,No,2020-06-01,1
2020,6,Yes,2020-06-01,1
2020,6,Yes,2020-06-01,1
2020,6,Yes,2020-06-01,1
2020,6,No,2020-06-01,1
2020,6,Yes,2020-06-01,1
2020,6,Yes,2020-06-01,1
2020,6,No,2020-06-01,1
2020,6,No,2020-06-01,1
2020,6,No,2020-06-01,1
2020,6,Yes,2020-06-01,1
2020,6,No,2020-06-01,1
2020,6,Yes,2020-06-01,1
2020,6,Yes,2020-06-01,1
2020,6,Yes,2020-06-01,1
2020,6,Yes,2020-06-01,1
2020,6,Yes,2020-06-01,1
2020,6,No,2020-06-01,1
2020,6,Yes,2020-06-01,1
2020,6,No,2020-06-01,1
2020,6,No,2020-06-01,1
2020,6,Yes,2020-06-01,1
2020,6,No,2020-06-01,1
2020,6,No,2020-06-01,1
2020,6,Yes,2020-06-01,1
2020,6,No,2020-06-01,1
2020,6,Yes,2020-06-01,1
2020,6,Yes,2020-06-01,1
2020,6,Yes,2020-06-01,1
2020,6,Yes,2020-06-01,1
2020,6,No,2020-06-01,1
2020,6,Yes,2020-06-01,1
2020,6,No,2020-06-01,1
2020,6,No,2020-06-01,1
2020,6,Yes,2020-06-01,1
2020,6,Yes,2020-06-01,1
2020,6,Yes,2020-06-01,1
2020,6,Yes,2020-06-01,1
2020,6,Yes,2020-06-01,1
2020,6,Yes,2020-06-01,1
2020,6,Yes,2020-06-01,1
2020,6,Yes,2020-06-01,1
2020,6,No,2020-06-01,1
2020,6,Yes,2020-06-01,1
2020,6,No,2020-06-01,1
2020,6,Yes,2020-06-01,1
2020,6,Yes,2020-06-01,1
2020,6,No,2020-06-01,1
2020,6,No,2020-06-01,1
2020,6,No,2020-06-01,1
2020,6,No,2020-06-01,1
2020,6,Yes,2020-06-01,1
2020,6,Yes,2020-06-01,1
2020,6,No,2020-06-01,1
2020,6,Yes,2020-06-01,1
2020,6,No,2020-06-01,1
2020,6,No,2020-06-01,1
2020,6,No,2020-06-01,1
2020,6,No,2020-06-01,1
2020,6,Yes,2020-06-01,1
2020,6,Yes,2020-06-01,1
2020,6,No,2020-06-01,1
2020,6,Yes,2020-06-01,1
2020,6,No,2020-06-01,1
2020,6,Yes,2020-06-01,1
2020,6,Yes,2020-06-01,1
2020,6,No,2020-06-01,1
2020,6,Yes,2020-06-01,1
2020,6,No,2020-06-01,1
2020,6,Yes,2020-06-01,1
2020,6,Yes,2020-06-01,1
2020,6,Yes,2020-06-01,1
2020,6,Yes,2020-06-01,1
2020,6,No,2020-06-01,1
2020,6,Yes,2020-06-01,1
2020,6,Yes,2020-06-01,1
2020,6,No,2020-06-01,1
2020,6,Yes,2020-06-01,1
2020,6,Yes,2020-06-01,1
2020,6,No,2020-06-01,1
2020,6,No,2020-06-01,1
2020,6,Yes,2020-06-01,1
2020,6,Yes,2020-06-01,1
2020,6,Yes,2020-06-01,1
2020,6,Yes,2020-06-01,1
2020,6,Yes,2020-06-01,1
2020,6,Yes,2020-06-01,1
2020,6,Yes,2020-06-01,1
2020,6,Yes,2020-06-01,1
2020,6,Yes,2020-06-01,1
2020,6,No,2020-06-01,1
2020,6,Yes,2020-06-01,1
2020,6,Yes,2020-06-01,1
2020,6,No,2020-06-01,1
2020,6,Yes,2020-06-01,1
2020,6,No,2020-06-01,1
2020,6,No,2020-06-01,1
2020,6,No,2020-06-01,1
2020,6,No,2020-06-01,1
2020,6,No,2020-06-01,1
2020,6,Yes,2020-06-01,1
2020,6,Yes,2020-06-01,1
2020,6,Yes,2020-06-01,1
2020,6,Yes,2020-06-01,1
2020,6,No,2020-06-01,1
2020,6,Yes,2020-06-01,1
2020,6,Yes,2020-06-01,1
2020,6,No,2020-06-01,1
2020,6,Yes,2020-06-01,1
2020,6,No,2020-06-01,1
2020,6,Yes,2020-06-01,1
2020,6,Yes,2020-06-01,1
2020,6,No,2020-06-01,1
2020,6,Yes,2020-06-01,1
2020,6,Yes,2020-06-01,1
2020,6,No,2020-06-01,1
2020,6,Yes,2020-06-01,1
2020,6,Yes,2020-06-01,1
2020,6,Yes,2020-06-01,1
2020,6,No,2020-06-01,1
2020,6,No,2020-06-01,1
2020,6,Yes,2020-06-01,1
2020,6,No,2020-06-01,1
2020,6,No,2020-06-01,1
2020,6,Yes,2020-06-01,1
2020,6,No,2020-06-01,1
2020,6,No,2020-06-01,1
2020,6,Yes,2020-06-01,1
2020,6,Yes,2020-06-01,1
2020,6,Yes,2020-06-01,1
2020,6,No,2020-06-01,1
2020,6,Yes,2020-06-01,1
2020,6,Yes,2020-06-01,1
2020,6,No,2020-06-01,1
2020,6,Yes,2020-06-01,1
2020,6,No,2020-06-01,1
2020,6,No,2020-06-01,1
2020,6,Yes,2020-06-01,1
2020,6,No,2020-06-01,1
2020,6,No,2020-06-01,1
2020,6,Yes,2020-06-01,1
2020,6,No,2020-06-01,1
2020,6,Yes,2020-06-01,1
2020,6,Yes,2020-06-01,1
2020,6,No,2020-06-01,1
2020,6,No,2020-06-01,1
2020,6,Yes,2020-06-01,1
2020,6,No,2020-06-01,1
2020,6,Yes,2020-06-01,1
2020,6,Yes,2020-06-01,1
2020,6,No,2020-06-01,1
2020,6,No,2020-06-01,1
2020,6,No,2020-06-01,1
2020,6,No,2020-06-01,1
2020,6,No,2020-06-01,1
2020,6,No,2020-06-01,1
2020,6,Yes,2020-06-01,1
2020,6,No,2020-06-01,1
2020,6,No,2020-06-01,1
2020,6,Yes,2020-06-01,1
2020,6,Yes,2020-06-01,1
2020,6,No,2020-06-01,1
2020,6,No,2020-06-01,1
2020,6,No,2020-06-01,1
2020,6,Yes,2020-06-01,1
2020,6,No,2020-06-01,1
2020,6,No,2020-06-01,1
2020,6,No,2020-06-01,1
2020,7,No,2020-07-01,1
2020,7,No,2020-07-01,1
2020,7,Yes,2020-07-01,1
2020,7,Yes,2020-07-01,1
2020,7,Yes,2020-07-01,1
2020,7,Yes,2020-07-01,1
2020,7,No,2020-07-01,1
2020,7,No,2020-07-01,1
2020,7,No,2020-07-01,1
2020,7,No,2020-07-01,1
2020,7,No,2020-07-01,1
2020,7,Yes,2020-07-01,1
2020,7,No,2020-07-01,1
2020,7,Yes,2020-07-01,1
2020,7,Yes,2020-07-01,1
2020,7,Yes,2020-07-01,1
2020,7,No,2020-07-01,1
2020,7,Yes,2020-07-01,1
2020,7,Yes,2020-07-01,1
2020,7,Yes,2020-07-01,1
2020,7,Yes,2020-07-01,1
2020,7,No,2020-07-01,1
2020,7,No,2020-07-01,1
2020,7,Yes,2020-07-01,1
2020,7,Yes,2020-07-01,1
2020,7,Yes,2020-07-01,1
2020,7,No,2020-07-01,1
2020,7,Yes,2020-07-01,1
2020,7,Yes,2020-07-01,1
2020,7,No,2020-07-01,1
2020,7,Yes,2020-07-01,1
2020,7,Yes,2020-07-01,1
2020,7,Yes,2020-07-01,1
2020,7,Yes,2020-07-01,1
2020,7,No,2020-07-01,1
2020,7,Yes,2020-07-01,1
2020,7,No,2020-07-01,1
2020,7,Yes,2020-07-01,1
2020,7,Yes,2020-07-01,1
2020,7,No,2020-07-01,1
2020,7,No,2020-07-01,1
2020,7,Yes,2020-07-01,1
2020,7,No,2020-07-01,1
2020,7,Yes,2020-07-01,1
2020,7,Yes,2020-07-01,1
2020,7,No,2020-07-01,1
2020,7,Yes,2020-07-01,1
2020,7,Yes,2020-07-01,1
2020,7,No,2020-07-01,1
2020,7,No,2020-07-01,1
2020,7,Yes,2020-07-01,1
2020,7,Yes,2020-07-01,1
2020,7,No,2020-07-01,1
2020,7,No,2020-07-01,1
2020,7,Yes,2020-07-01,1
2020,7,Yes,2020-07-01,1
2020,7,Yes,2020-07-01,1
2020,7,No,2020-07-01,1
2020,7,Yes,2020-07-01,1
2020,7,No,2020-07-01,1
2020,7,Yes,2020-07-01,1
2020,7,Yes,2020-07-01,1
2020,7,No,2020-07-01,1
2020,7,Yes,2020-07-01,1
2020,7,Yes,2020-07-01,1
2020,7,No,2020-07-01,1
2020,7,Yes,2020-07-01,1
2020,7,Yes,2020-07-01,1
2020,7,No,2020-07-01,1
2020,7,No,2020-07-01,1
2020,7,Yes,2020-07-01,1
2020,7,No,2020-07-01,1
2020,7,Yes,2020-07-01,1
2020,7,No,2020-07-01,1
2020,7,Yes,2020-07-01,1
2020,7,Yes,2020-07-01,1
2020,7,No,2020-07-01,1
2020,7,Yes,2020-07-01,1
2020,7,Yes,2020-07-01,1
2020,7,No,2020-07-01,1
2020,7,No,2020-07-01,1
2020,7,Yes,2020-07-01,1
2020,7,No,2020-07-01,1
2020,7,No,2020-07-01,1
2020,7,Yes,2020-07-01,1
2020,7,Yes,2020-07-01,1
2020,7,Yes,2020-07-01,1
2020,7,No,2020-07-01,1
2020,7,Yes,2020-07-01,1
2020,7,No,2020-07-01,1
2020,7,No,2020-07-01,1
2020,7,No,2020-07-01,1
2020,7,Yes,2020-07-01,1
2020,7,No,2020-07-01,1
2020,7,No,2020-07-01,1
2020,7,No,2020-07-01,1
2020,7,Yes,2020-07-01,1
2020,7,Yes,2020-07-01,1
2020,7,Yes,2020-07-01,1
2020,7,Yes,2020-07-01,1
2020,7,No,2020-07-01,1
2020,7,No,2020-07-01,1
2020,7,Yes,2020-07-01,1
2020,7,Yes,2020-07-01,1
2020,7,Yes,2020-07-01,1
2020,7,Yes,2020-07-01,1
2020,7,No,2020-07-01,1
2020,7,Yes,2020-07-01,1
2020,7,Yes,2020-07-01,1
2020,7,No,2020-07-01,1
2020,7,No,2020-07-01,1
2020,7,Yes,2020-07-01,1
2020,7,Yes,2020-07-01,1
2020,7,Yes,2020-07-01,1
2020,7,Yes,2020-07-01,1
2020,7,Yes,2020-07-01,1
2020,7,No,2020-07-01,1
2020,7,No,2020-07-01,1
2020,7,Yes,2020-07-01,1
2020,7,No,2020-07-01,1
2020,7,No,2020-07-01,1
2020,7,No,2020-07-01,1
2020,7,Yes,2020-07-01,1
2020,7,No,2020-07-01,1
2020,7,Yes,2020-07-01,1
2020,7,Yes,2020-07-01,1
2020,7,Yes,2020-07-01,1
2020,7,Yes,2020-07-01,1
2020,7,Yes,2020-07-01,1
2020,7,Yes,2020-07-01,1
2020,7,Yes,2020-07-01,1
2020,7,Yes,2020-07-01,1
2020,7,No,2020-07-01,1
2020,7,No,2020-07-01,1
2020,7,Yes,2020-07-01,1
2020,7,No,2020-07-01,1
2020,7,Yes,2020-07-01,1
2020,7,No,2020-07-01,1
2020,7,Yes,2020-07-01,1
2020,7,Yes,2020-07-01,1
2020,7,Yes,2020-07-01,1
2020,7,No,2020-07-01,1
2020,7,No,2020-07-01,1
2020,7,Yes,2020-07-01,1
2020,7,Yes,2020-07-01,1
2020,7,Yes,2020-07-01,1
2020,7,No,2020-07-01,1
2020,7,No,2020-07-01,1
2020,7,No,2020-07-01,1
2020,7,Yes,2020-07-01,1
2020,7,No,2020-07-01,1
2020,7,No,2020-07-01,1
2020,7,Yes,2020-07-01,1
2020,7,Yes,2020-07-01,1
2020,7,Yes,2020-07-01,1
2020,7,Yes,2020-07-01,1
2020,7,Yes,2020-07-01,1
2020,7,No,2020-07-01,1
2020,7,Yes,2020-07-01,1
2020,7,No,2020-07-01,1
2020,7,No,2020-07-01,1
2020,7,Yes,2020-07-01,1
2020,7,Yes,2020-07-01,1
2020,7,Yes,2020-07-01,1
2020,7,No,2020-07-01,1
2020,7,No,2020-07-01,1
2020,7,Yes,2020-07-01,1
2020,7,Yes,2020-07-01,1
2020,7,Yes,2020-07-01,1
2020,7,Yes,2020-07-01,1
2020,7,No,2020-07-01,1
2020,7,No,2020-07-01,1
2020,7,No,2020-07-01,1
2020,7,Yes,2020-07-01,1
2020,7,No,2020-07-01,1
2020,7,Yes,2020-07-01,1
2020,7,No,2020-07-01,1
2020,7,No,2020-07-01,1
2020,7,No,2020-07-01,1
2020,7,No,2020-07-01,1
2020,7,No,2020-07-01,1
2020,7,No,2020-07-01,1
2020,7,Yes,2020-07-01,1
2020,7,Yes,2020-07-01,1
2020,7,Yes,2020-07-01,1
2020,7,Yes,2020-07-01,1
2020,7,Yes,2020-07-01,1
2020,7,No,2020-07-01,1
2020,7,No,2020-07-01,1
2020,7,Yes,2020-07-01,1
2020,7,No,2020-07-01,1
2020,7,No,2020-07-01,1
2020,7,No,2020-07-01,1
2020,7,Yes,2020-07-01,1
2020,7,No,2020-07-01,1
2020,7,Yes,2020-07-01,1
2020,7,Yes,2020-07-01,1
2020,7,No,2020-07-01,1
2020,7,No,2020-07-01,1
2020,7,Yes,2020-07-01,1
2020,7,Yes,2020-07-01,1
2020,7,No,2020-07-01,1
2020,7,Yes,2020-07-01,1
2020,7,Yes,2020-07-01,1
2020,7,No,2020-07-01,1
2020,7,No,2020-07-01,1
2020,7,Yes,2020-07-01,1
2020,7,Yes,2020-07-01,1
2020,7,Yes,2020-07-01,1
2020,7,No,2020-07-01,1
2020,7,Yes,2020-07-01,1
2020,7,Yes,2020-07-01,1
2020,7,No,2020-07-01,1
2020,7,No,2020-07-01,1
2020,7,Yes,2020-07-01,1
2020,7,Yes,2020-07-01,1
2020,7,No,2020-07-01,1
2020,7,No,2020-07-01,1
2020,7,Yes,2020-07-01,1
2020,7,Yes,2020-07-01,1
2020,7,Yes,2020-07-01,1
2020,7,Yes,2020-07-01,1
2020,7,Yes,2020-07-01,1
2020,7,Yes,2020-07-01,1
2020,7,Yes,2020-07-01,1
2020,7,No,2020-07-01,1
2020,7,No,2020-07-01,1
2020,7,No,2020-07-01,1
2020,7,Yes,2020-07-01,1
2020,7,Yes,2020-07-01,1
2020,7,Yes,2020-07-01,1
2020,7,Yes,2020-07-01,1
2020,7,Yes,2020-07-01,1
2020,7,No,2020-07-01,1
2020,7,No,2020-07-01,1
2020,7,Yes,2020-07-01,1
2020,7,Yes,2020-07-01,1
2020,7,No,2020-07-01,1
2020,7,Yes,2020-07-01,1
2020,7,No,2020-07-01,1
2020,7,Yes,2020-07-01,1
2020,7,Yes,2020-07-01,1
2020,7,Yes,2020-07-01,1
2020,7,Yes,2020-07-01,1
2020,7,No,2020-07-01,1
2020,7,Yes,2020-07-01,1
2020,7,No,2020-07-01,1
2020,7,No,2020-07-01,1
2020,7,No,2020-07-01,1
2020,7,Yes,2020-07-01,1
2020,7,Yes,2020-07-01,1
2020,7,Yes,2020-07-01,1
2020,7,No,2020-07-01,1
2020,7,No,2020-07-01,1
2020,7,Yes,2020-07-01,1
2020,7,Yes,2020-07-01,1
2020,7,Yes,2020-07-01,1
2020,7,Yes,2020-07-01,1
2020,7,No,2020-07-01,1
2020,7,Yes,2020-07-01,1
2020,7,No,2020-07-01,1
2020,7,No,2020-07-01,1
2020,7,Yes,2020-07-01,1
2020,7,Yes,2020-07-01,1
2020,7,Yes,2020-07-01,1
2020,7,Yes,2020-07-01,1
2020,7,Yes,2020-07-01,1
2020,7,Yes,2020-07-01,1
2020,7,Yes,2020-07-01,1
2020,7,No,2020-07-01,1
2020,7,Yes,2020-07-01,1
2020,7,Yes,2020-07-01,1
2020,7,No,2020-07-01,1
2020,7,Yes,2020-07-01,1
2020,7,No,2020-07-01,1
2020,7,Yes,2020-07-01,1
2020,7,No,2020-07-01,1
2020,7,Yes,2020-07-01,1
2020,7,No,2020-07-01,1
2020,7,Yes,2020-07-01,1
2020,7,Yes,2020-07-01,1
2020,7,No,2020-07-01,1
2020,7,Yes,2020-07-01,1
2020,7,Yes,2020-07-01,1
2020,7,No,2020-07-01,1
2020,7,Yes,2020-07-01,1
2020,7,No,2020-07-01,1
2020,7,No,2020-07-01,1
2020,7,Yes,2020-07-01,1
2020,7,No,2020-07-01,1
2020,7,Yes,2020-07-01,1
2020,7,Yes,2020-07-01,1
2020,7,Yes,2020-07-01,1
2020,7,Yes,2020-07-01,1
2020,7,No,2020-07-01,1
2020,7,No,2020-07-01,1
2020,7,Yes,2020-07-01,1
2020,7,No,2020-07-01,1
2020,7,No,2020-07-01,1
2020,7,No,2020-07-01,1
2020,7,Yes,2020-07-01,1
2020,7,Yes,2020-07-01,1
2020,7,No,2020-07-01,1
2020,7,Yes,2020-07-01,1
